"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2006","2006",1719.74724,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2007","2007",1702.7259,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2008","2008",1696.46196,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2010","2010",2023.00182,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2011","2011",2108.2471,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2012","2012",2354.93937,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2013","2013",2403.70746,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","JPN","Japan","2014","2014",1967.5597,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2001","2001",280.74605,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2003","2003",305.42858,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2004","2004",340.38821,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2005","2005",403.46753,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2006","2006",509.68145,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2007","2007",561.31681,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2008","2008",521.90277,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2009","2009",440.90514,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2012","2012",599.63983,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2013","2013",415.75855,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2014","2014",436.84543,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","KOR","Republic of Korea","2015","2015",397.16188,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2008","2008",489.1616,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2010","2010",478.19213,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2011","2011",530.70427,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2012","2012",427.93039,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2013","2013",820.76752,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","LUX","Luxembourg","2014","2014",572.39056,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2001","2001",120.50421,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2002","2002",140.51878,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2003","2003",138.5368,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2004","2004",138.25608,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2005","2005",164.2616,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2006","2006",188.04819,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2007","2007",209.29742,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2008","2008",212.65816,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2010","2010",197.25766,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2011","2011",239.99484,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2012","2012",210.4796,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2013","2013",227.91152,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","MEX","Mexico","2014","2014",238.47873,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","1999","1999",93.42805,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2000","2000",83.10195,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2001","2001",82.32549,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2002","2002",84.91153,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2003","2003",103.33676,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2004","2004",119.00581,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2005","2005",123.37254,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2006","2006",128.76528,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2007","2007",141.96321,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2008","2008",157.54279,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2009","2009",141.3328,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2010","2010",149.44766,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2011","2011",158.44481,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2012","2012",154.8234,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2013","2013",169.18812,"‡","UIS Estimation"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NLD","Netherlands","2014","2014",179.77407,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2003","2003",178.03739,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2004","2004",212.75246,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2005","2005",366.71326,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2006","2006",398.01673,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2007","2007",358.03674,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2008","2008",430.67386,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2009","2009",466.3253,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2010","2010",397.49178,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2011","2011",482.07146,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2012","2012",512.32603,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2013","2013",474.71196,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2014","2014",471.04296,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NZL","New Zealand","2015","2015",495.6969,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NOR","Norway","2001","2001",35.98684,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","NOR","Norway","2013","2013",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2002","2002",60.54413,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2003","2003",71.67387,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2004","2004",84.88289,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2005","2005",61.06354,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2006","2006",60.38822,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2007","2007",69.22432,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2008","2008",338.21107,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2009","2009",263.00717,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2010","2010",330.53268,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2011","2011",350.88085,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2012","2012",378.16397,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2013","2013",401.48114,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","POL","Poland","2014","2014",407.32944,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2001","2001",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2002","2002",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2003","2003",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2004","2004",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2005","2005",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2006","2006",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2012","2012",772.95701,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2013","2013",754.92882,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","PRT","Portugal","2014","2014",772.95867,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2003","2003",471.28246,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2004","2004",428.02124,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2005","2005",482.48037,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2006","2006",595.95518,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2007","2007",491.70475,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2008","2008",636.2168,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2009","2009",654.47476,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2010","2010",785.07202,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2011","2011",787.26028,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2012","2012",759.51813,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SVK","Slovakia","2014","2014",733.17006,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2001","2001",179.75725,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2003","2003",239.22158,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2004","2004",316.42354,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2007","2007",498.56846,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2008","2008",538.05851,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2009","2009",557.15702,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2010","2010",582.45768,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2011","2011",599.83535,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2012","2012",1138.56103,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2013","2013",1620.91325,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","ESP","Spain","2014","2014",1608.89857,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2001","2001",4.18773,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2003","2003",5.58572,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2004","2004",7.87974,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2005","2005",7.92563,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2006","2006",8.64864,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2008","2008",10.37886,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2009","2009",4.78489,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2010","2010",6.26157,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2011","2011",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2013","2013",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","SWE","Sweden","2014","2014",,"n","Magnitude nil or negligible"
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","TUR","Turkey","2011","2011",477.06524,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","TUR","Turkey","2012","2012",219.61096,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","TUR","Turkey","2013","2013",245.90838,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2001","2001",438.04186,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2002","2002",452.83495,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2003","2003",514.53623,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2004","2004",437.68265,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2005","2005",925.86084,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2006","2006",890.35375,,
"XUNIT_US_1_FSHH_FFNTR","Initial household funding per primary student, US$","GBR","United Kingdom of Great Britain and Northern Ireland","2007","2007",749.77985,,
