"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2005","2005",5180.50911,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2006","2006",5513.55396,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2007","2007",5828.94586,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2008","2008",6709.71666,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2009","2009",7698.03928,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2010","2010",8626.30613,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2011","2011",8905.06944,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2012","2012",7255.0282,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2013","2013",7982.03483,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","AUT","Austria","2014","2014",8344.63859,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2001","2001",3978.07947,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2002","2002",4316.30428,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2003","2003",4530.0935,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2004","2004",4706.36897,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2005","2005",4679.92974,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2006","2006",5047.0813,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2007","2007",5282.97,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2008","2008",5660.70072,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2009","2009",5656.05129,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2010","2010",6113.70272,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2011","2011",6243.61518,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2013","2013",7528.33489,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","BEL","Belgium","2014","2014",7622.12125,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CAN","Canada","1999","1999",3462.1011,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CAN","Canada","2000","2000",3526.17185,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","1999","1999",2028.97913,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2000","2000",2153.87071,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2001","2001",2260.54796,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2002","2002",2515.23417,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2003","2003",2603.51154,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2004","2004",2711.66807,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2005","2005",2969.31179,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2006","2006",3245.29252,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2007","2007",3406.16126,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2008","2008",3805.75013,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2009","2009",4421.87595,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2010","2010",4266.4629,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2011","2011",4291.49733,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2012","2012",4534.86848,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","CZE","Czechia","2013","2013",4844.90771,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","1999","1999",3981.49227,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2000","2000",4140.04338,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2001","2001",4529.95678,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2002","2002",4649.31869,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2003","2003",4822.74963,"‡","UIS Estimation"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2004","2004",5405.79867,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2005","2005",5099.4894,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2006","2006",4798.86438,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2007","2007",5426.45454,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2008","2008",5820.99492,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2009","2009",8424.55504,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2010","2010",9077.6093,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2011","2011",17018.75342,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DNK","Denmark","2013","2013",,"a","Category not applicable"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","1999","1999",3297.51899,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2000","2000",3613.97757,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2001","2001",3293.56434,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2002","2002",3437.69563,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2003","2003",3608.73387,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2004","2004",3886.29244,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2005","2005",4051.20469,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2006","2006",4254.1286,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2007","2007",4504.21965,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2008","2008",4930.22275,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2009","2009",5141.699,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2010","2010",5040.65218,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2011","2011",5249.73441,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2012","2012",,"n","Magnitude nil or negligible"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2013","2013",8899.90024,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FIN","Finland","2014","2014",8890.44207,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","1999","1999",3827.37529,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2000","2000",4007.37405,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2001","2001",4163.62439,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2002","2002",4334.26956,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2003","2003",4604.134,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2004","2004",4832.01135,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2005","2005",4605.5799,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2006","2006",4863.24926,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2007","2007",5290.30361,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2008","2008",5425.08651,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2009","2009",5822.73999,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2010","2010",6037.31139,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2011","2011",6179.52341,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2012","2012",6570.85112,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","FRA","France","2013","2013",7102.76591,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2006","2006",4139.52753,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2007","2007",4512.90413,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2008","2008",4996.55386,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2009","2009",5463.83148,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2010","2010",6099.46011,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2011","2011",6624.58978,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2012","2012",6325.88858,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2013","2013",7303.20411,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","DEU","Germany","2014","2014",7563.77519,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","1999","1999",2047.33238,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2000","2000",2122.82825,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2001","2001",2468.37157,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2002","2002",3006.55408,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2003","2003",3659.21819,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2004","2004",3769.25337,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2005","2005",3990.27832,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2006","2006",4133.44808,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2007","2007",3943.67533,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2008","2008",4374.10664,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2009","2009",4427.62423,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2010","2010",4514.10483,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2011","2011",4125.41808,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2012","2012",4247.29725,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","HUN","Hungary","2013","2013",4636.63402,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","1999","1999",2957.1591,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2000","2000",3202.39444,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2001","2001",3795.45883,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2002","2002",3694.70134,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2003","2003",3796.00109,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2004","2004",3891.89771,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2005","2005",4520.17461,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2006","2006",5955.45257,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2007","2007",6860.97297,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2008","2008",7920.96313,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2009","2009",7744.57107,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2010","2010",6644.12369,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2011","2011",6878.36694,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2012","2012",8692.39616,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ISL","Iceland","2013","2013",9137.63898,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","IRL","Ireland","2012","2012",3142.06694,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","IRL","Ireland","2013","2013",3067.91805,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","1999","1999",3564.23111,"‡","UIS Estimation"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2000","2000",3592.96064,"‡","UIS Estimation"
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2001","2001",4605.90339,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2002","2002",3894.59235,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2003","2003",4395.66644,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2004","2004",4491.73172,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2005","2005",4622.84222,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2006","2006",5472.59734,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2007","2007",5444.02467,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2008","2008",5976.27885,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2009","2009",5724.57616,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2010","2010",5387.56007,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2011","2011",5451.61232,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2012","2012",5698.66808,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2013","2013",5870.1893,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","ITA","Italy","2014","2014",6047.37316,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","1999","1999",899.77582,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2000","2000",992.99154,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2001","2001",1013.01863,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2002","2002",1045.99332,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2003","2003",1081.04448,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2004","2004",1091.76672,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2005","2005",1133.47848,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2006","2006",1163.50752,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2007","2007",1207.95884,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2008","2008",1268.04517,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2010","2010",1425.88112,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2011","2011",1516.99772,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2012","2012",1586.39359,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2013","2013",1616.02094,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","JPN","Japan","2014","2014",1729.05755,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","KOR","Republic of Korea","2014","2014",3914.99109,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","KOR","Republic of Korea","2015","2015",5679.18602,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2008","2008",13456.96314,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2010","2010",20822.74371,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2011","2011",22418.72954,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2012","2012",19122.74752,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2013","2013",18524.05834,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","LUX","Luxembourg","2014","2014",19386.79688,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","1999","1999",1060.55048,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2001","2001",1223.83711,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2002","2002",1457.75207,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2003","2003",1860.17342,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2004","2004",1485.31538,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2005","2005",1647.5115,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2006","2006",1733.98795,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2007","2007",1651.5367,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2008","2008",1957.51555,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2009","2009",1787.40799,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2010","2010",1983.91645,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","MEX","Mexico","2011","2011",2149.68914,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NLD","Netherlands","2011","2011",5576.57252,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NLD","Netherlands","2012","2012",5641.27029,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NLD","Netherlands","2013","2013",6025.55327,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NLD","Netherlands","2014","2014",5971.80325,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NZL","New Zealand","2014","2014",6073.7349,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NZL","New Zealand","2015","2015",6862.33909,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","1999","1999",7437.856,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2000","2000",8236.02712,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2002","2002",9638.44095,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2003","2003",3321.65961,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2004","2004",3652.5047,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2005","2005",3955.43213,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2006","2006",4663.26406,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2007","2007",5077.94502,,
"XUNIT_PPP_02_FSGOV_FFNTR","Initial government funding per pre-primary student, PPP$","NOR","Norway","2008","2008",5156.46975,,
